z,ra,dec,bestObjID
0.02326956,187.71665,0.52722713,1237648705115848907
0.02326964,233.9131,2.4269165,1237651737391137103
0.0232731,208.20137,-1.9552509,1237671992953929899
0.02327658,187.84023,0.23978178,1237648721771036982
0.02327856,185.5029,2.8993999,1237651736833097860
0.02329178,193.98697,1.9855485,1237651735763091729
0.02329328,201.64007,2.1751069,1237651753482911834
0.02330861,186.85429,-0.043921653,1237648721233707208
0.02331472,207.47839,-2.0128641,1237671958057648330
0.02332667,156.05909,0.14774405,1237651801236767013
0.02333666,208.21446,1.6774997,1237651735769317409
0.02334005,201.56454,1.9053306,1237651735766368313
0.02334361,204.73567,2.1508698,1237651736304681131
0.02334406,208.0951,2.3458114,1237651754022600998
0.02335118,159.79783,-0.55719043,1237648720685039745
0.0233556,188.927,-0.215192,0
0.02336012,186.46108,1.4430427,1237651752402551053
0.02336369,204.8839,2.9813253,1237671957518352513
0.02336924,204.7691,2.16379,1237651736304681016
0.02337876,221.83671,0.010753292,1237648704593920397
0.02337928,170.61045,0.42474075,1237674650998341761
0.02338183,208.37795,-1.0505491,1237648702977409073
0.02339731,151.35236,2.5490873,1237651754534699351
0.02339992,142.09098,1.7489394,1237653664718520519
0.02340735,195.24997,2.8324905,1237651736837357741
0.023409,142.44146,2.2015075,1237653665255522460
0.02342442,187.92245,1.305983,1237651752403206186
0.02342653,207.75925,-0.15419588,1237651504345317454
0.02342914,191.9708,-1.1858294,1237671763175473314
0.02343134,191.12021,-0.45291371,1237671764249477336
0.02343191,143.51725,0.38369016,1237648721751638414
0.02343829,144.62779,2.573265,1237653665793376339
0.02344545,187.90266,1.3483767,1237651752403140865
0.0234513,191.21242,-0.69606851,1237671764249411664
0.02345396,142.47312,2.2803563,1237651754530766953
0.02346613,238.35922,2.8255488,1237654880210387262
0.02348784,207.98902,2.0033749,1237651753485664346
0.02349713,201.14769,1.5758164,1237651752945844256
0.0234992,188.83419,-0.17847756,1237648721234624680
0.02351076,181.15857,1.7877437,1237651752937062499
0.02351408,140.28622,0.080590317,1237650796217434373
0.02351624,208.10125,0.088760198,1237648704587890871
0.02352212,191.40439,2.7219217,1237671764250853608
0.02353055,205.07086,2.4437779,1237671957518614580
0.02353202,216.85835,2.945537,1237651737383665894
0.02354899,144.43395,2.7608205,1237654604245106766
0.02355054,248.91088,0.3118009,1237655550744330545
0.02355277,189.7734,0.28292159,1237648721771888783
0.02356446,210.15628,-2.8731555,1237655498130391119
0.0235806,189.19115,-2.3274081,1237650761857696112
0.02358071,170.90511,0.98183289,1237674651535343698
0.02358647,189.84349,0.4602442,1237648705116766267
0.02359172,201.69207,2.2438793,1237651736303304947
0.0235922,219.41421,-2.3293887,1237655691939021278
0.02359976,168.62349,2.605563,1237651754005364993
0.02360279,219.89413,2.6509843,1237651754564649124
0.02362729,208.04817,2.3152739,1237651754022600723
0.02362799,207.92967,-2.2365628,1237671958594715919
0.02363812,142.34271,-0.37419034,1237650795681480881
0.0236722,239.59452,2.7182846,1237654880210911696
0.0236732,216.89852,2.9544766,1237651737383731214
0.02370029,201.1469,1.5748904,0
0.02371047,208.06076,2.3595414,1237651754022600725
0.02371961,170.16435,0.45751437,1237674650998145168
0.02372893,199.86715,1.8292942,1237651735765647531
0.02373103,208.38324,-1.1944692,1237648702977409215
0.02373547,205.23969,0.92610695,1237648705660387443
0.02375056,208.92357,2.8711175,1237651754559864866
0.02375486,190.49615,-1.1788438,1237671267106750657
0.02375588,208.05066,2.4037299,1237651754022600952
0.02375713,219.83421,-2.4464796,1237655691939217867
0.02375952,207.73783,-2.3419538,1237671992417124454
0.0237703,208.99626,0.75412748,1237648722317148330
0.02377577,170.75058,-0.61543521,1237648720689823884
0.02377683,190.76251,-1.2827241,1237671764786020514
0.02377723,199.68955,1.3862415,1237651735228710989
0.02377901,182.00765,-0.96833196,1237648720157868094
0.02378279,140.19243,0.60474228,1237650796754239837
0.02378366,248.99151,0.026936682,1237648704605783150
0.02379078,187.74807,0.54210626,1237648705115848927
0.02379722,216.79921,-2.2623914,1237655498670211218
0.02380617,209.68555,-2.8103376,1237655498130194480
0.02381073,210.34519,1.9912139,1237674603751604416
0.0238205,199.9286,0.74305145,1237648722313216292
0.02382719,170.38694,2.8104404,1237654030328070275
0.02383068,207.55348,-2.436518,1237671958057844980
0.02383637,181.07916,1.848401,1237651752937062647
0.02385046,142.94437,1.056666,1237651752920350960
0.02386893,186.02036,1.1897936,1237648722843992100
0.02387219,210.29152,-2.5362906,1237655494371967270
0.02388162,170.6755,0.59173353,1237674650998341850
0.02389874,142.47213,2.1606414,1237653665255587920
0.02389996,210.73962,-2.925304,1237655493835292771
0.02390492,210.16677,-2.8320508,1237655498130391123
0.02391133,186.14609,1.8923439,1237651735759683629
0.02391134,199.25059,0.63957393,1237648722312888500
0.02391278,208.25983,-1.9539902,1237655499203346603
0.02391719,216.9871,0.022573856,1237648704591757586
0.02393728,197.41732,-1.0513682,1237648702972625053
0.02394773,207.97442,-2.1045932,1237671958594650256
0.02395275,208.57308,-1.2815855,1237655495981793534
0.02395853,159.11298,-1.1460829,1237654668665815105
0.02396282,181.16874,2.1388371,1237651753473933542
0.02396643,137.47608,1.6854099,1237674461487825285
0.02396915,144.43742,2.7593231,0
0.02397655,216.93189,-1.5870425,1237655693011714293
0.02397729,217.36761,-2.3059723,1237674655827165486
0.0239896,187.69793,0.6358071,1237648722307842148
0.02399077,185.92564,0.96203353,1237648705651933311
0.02399165,209.9659,2.0918074,1237651736306974820
0.02399185,186.98189,1.1162298,1237648722844385412
0.02399611,236.59191,-0.82656391,1237648703526601109
0.02399988,210.50855,0.99323,1237674602678190202
0.02400916,189.89152,-0.85364426,1237648720161341551
0.02401177,209.45664,2.4535242,1237651754023190668
0.02402283,207.97793,2.4378085,1237651754022535360
0.02403217,199.47124,0.71841523,1237648722313019524
0.02025769,146.53089,0.7819304,1237648722289819869
0.02026974,181.04626,2.3213655,1237651736294326552
0.02028372,178.06281,2.5331185,1237671128053317819
0.02029542,181.17452,1.6027045,1237651735220584707
0.02029996,182.90434,0.32250413,1237648721768874274
0.02030675,179.00237,-2.720071,1237650761316368451
0.02032679,169.68633,2.9083509,1237651754542694556
0.02032771,180.64153,1.8610399,1237651752936865932
0.02033143,181.21174,-2.4380161,1237650761854222501
0.02033469,179.71273,-2.0421465,1237650762390438143
0.02034181,179.79839,-1.7070601,1237650371555623068
0.02034408,181.49776,2.49823,1237651754011000899
0.02034665,147.28652,2.4808198,1237651754532864162
0.02035251,182.86903,0.37863543,1237648721768874253
0.02036213,181.15304,1.8926832,1237651735757455414
0.02036251,200.37655,2.2276569,1237651736302780512
0.02036856,200.58118,2.4207454,1237651754019324073
0.02037231,181.1096,-0.63194427,1237674649392316556
0.02038462,184.25791,-1.4797728,1237650762929275010
0.02039753,177.34633,-1.0841486,1237674648853807165
0.02040824,182.76692,0.97227748,1237674651540521028
0.02041742,180.15303,2.1466513,1237651753473540426
0.02042521,178.18097,1.7407806,1237671127516184586
0.02043363,180.94629,-0.33659179,1237674649929122265
0.02043436,179.5383,-2.0509918,1237650762390372400
0.0204362,180.48184,-1.0693015,1237674648855183386
0.02043952,181.06938,1.5463005,1237651735220584651
0.02044575,183.53328,2.082619,1237651753474982051
0.02045678,181.23914,1.635242,1237651735220650223
0.02045906,183.62177,0.83009005,1237648722306072601
0.02046719,183.19349,0.40911412,1237648721769005438
0.02046939,184.29246,-1.9071188,1237650762392404136
0.0204882,178.18381,1.7458302,1237671127516184624
0.02049324,147.83541,0.89975941,1237651752385642761
0.02049355,151.38289,0.6110543,1237651801771606193
0.0205009,180.59174,-1.453292,1237650762927702122
0.02050534,181.41941,1.5934884,1237651735220715559
0.02050668,179.76725,-1.39388,1237650372092428519
0.02051127,148.44052,0.78675317,1237648722290671783
0.02051811,245.13881,-1.0956355,1237648702993531230
0.02052346,180.03409,-0.66343187,1237674649391857807
0.02053517,148.58456,2.2975632,1237653665258209368
0.02053668,184.47336,-2.0891631,1237650371020783735
0.02054173,180.86978,1.9764577,1237651735757324528
0.02054176,147.89586,1.1120728,1237648722827280442
0.02054533,180.24451,2.1037384,1237651753473540150
0.02054785,147.03996,2.5288843,1237651754532798673
0.02055053,179.0095,-2.7222638,1237650761316368452
0.02056275,179.25998,0.49832992,1237674651002142864
0.02056827,195.06826,1.5576338,1237651735226679442
0.02057402,184.39506,-1.6114399,1237650762929340577
0.02057438,147.24772,2.4630088,1237651754532864256
0.02057751,185.58043,-2.0515813,1237650762392993824
0.02058409,179.6401,-2.1356667,1237650371018621200
0.02059191,182.78307,0.9568216,1237674651540521085
0.02059527,229.03369,-2.0490046,1237655691943215417
0.02062398,182.1302,1.9094333,1237651735757914275
0.02063313,147.89718,0.43473978,1237650796757647434
0.02063395,182.4045,0.53613816,1237674651003519139
0.02064876,153.46911,0.55096244,1237651801772458121
0.02065824,180.07504,0.29497975,1237648721767629013
0.02066419,179.57619,-1.9587936,1237650762390372517
0.02066828,180.27077,0.11376081,1237674650465665111
0.02067056,180.36631,-0.71840043,1237674649391988840
0.02067165,148.82384,-1.2450237,1237654668661358945
0.020706,194.34334,2.3703204,1237651736300093612
0.02071481,201.13994,-2.9267839,1237655498126459105
0.02072263,182.94458,0.98949174,1237674651540586634
0.02073135,198.68859,2.973445,1237651754555343127
0.0207329,179.3606,-2.2477516,1237650371018555474
0.02073695,188.65124,-2.1227486,1237650371022618650
0.0207401,202.90378,-2.7089345,1237655494368690455
0.0207433,152.50066,-2.4586814,1237650804267942113
0.02075292,192.24872,1.9882207,1237671264960708775
0.02075547,174.63863,-1.1845063,1237674648852627562
0.02076184,148.44366,0.49440186,1237650796757909634
0.02077092,201.71947,-2.7389189,1237655494368166119
0.02078303,148.33526,0.72067232,1237648722290606356
0.02078613,183.83398,-0.39802183,1237648704040403101
0.02078847,183.68935,0.74352956,1237648722306072675
0.02079984,180.9484,2.0171907,1237651735757389886
0.02080771,179.9505,-1.9427884,1237650762390503730
0.02082211,181.08334,1.5676392,1237651735220584539
0.02082598,202.92293,-2.8214168,1237655498127245506
0.0208311,180.92611,1.4573291,1237651735220519114
0.02083178,202.7865,-2.6216997,1237655494368624991
0.02084353,232.17069,1.377584,1237655468600524958
0.02084372,181.06214,1.8667173,1237651735757455614
0.02084633,180.36762,-0.89173423,1237648720157147482
0.02085222,183.86996,-0.49959136,1237648720695525564
0.0208566,154.82299,0.34444255,1237648721756553466
0.02085871,182.99772,1.3500224,1237651752401043464
0.02086203,180.32123,2.0882321,1237651753473605894
0.02086497,181.21121,-2.3843543,0
0.02087438,181.78158,-0.020109502,1237648721231544485
0.02087503,183.79883,-0.40008512,1237648704040403224
0.0208782,180.14316,-0.53138266,1237648720693952595
0.02088281,230.94154,2.6702744,1237655470210613310
0.02088534,183.8946,1.2864287,1237651752401436678
0.02088699,181.52661,2.1921471,1237651753474130196
0.02089253,182.68471,0.62586397,1237674651003584664
0.02090264,181.40718,1.8282275,1237651752937193530
0.02091426,195.71712,0.40697508,1237648674511061240
0.02091961,158.02041,-2.4435069,1237650804270366988
0.02091974,151.45763,0.63335849,1237648722291982368
0.02094281,183.5165,-0.069644426,1237648721232265265
0.02094655,182.98979,1.4892232,1237651735221371186
0.02094694,148.97947,-0.19030594,1237648721217126725
0.02095584,202.94115,-2.7130534,1237655494368755717
0.02095933,148.43273,2.3740821,1237653665258143869
0.0209665,183.36183,-0.096700057,1237648721232199825
0.02096925,179.81917,-1.9153145,1237650762390503685
0.02097514,180.33451,2.5238416,1237651754010476632
0.02097693,183.25125,0.043752428,1237648704577011849
0.02097934,148.32061,1.9779046,1237653664721272849
0.02097955,180.30512,2.0498943,1237651735757127777
0.02098372,180.20501,-1.2503385,1237674648855052474
0.02099169,179.87507,-1.849102,1237650371555623026
0.02430194,144.4469,2.7359501,1237653665793310771
0.024312,210.36472,1.9729501,1237674603751604433
0.02432023,141.44779,2.0896075,1237653665255129113
0.02432739,142.42156,2.2055483,1237653665255522457
0.02432818,249.82069,0.4102918,1237648674534719840
0.02433012,211.50775,2.3556567,1237651754024108243
0.02433676,170.24894,0.53423581,1237674650998145221
0.02434641,197.278,-1.3075244,1237650372100096153
0.02434822,141.37475,2.078253,1237653665255063803
0.02434903,187.98932,-2.8663925,1237650761320300733
0.02435207,217.86334,-2.6691577,1237674655827427805
0.02435298,141.44653,2.2303833,0
0.02435665,170.72161,-0.93118289,1237648720152953083
0.02435791,210.68201,-2.3345435,1237655498667524320
0.02436067,182.07891,-1.4665596,1237650762928357499
0.02436149,209.87657,-1.0561936,1237648702978064579
0.02436787,212.42644,-1.2567468,1237655495983497609
0.02436887,242.72534,-1.2027477,1237648702992417025
0.024386,209.77773,-2.3848033,1237655498667130905
0.02438867,208.01256,-1.8362499,1237671992953864425
0.02439158,144.78908,0.984487,1237650797293142221
0.02439409,169.47709,-2.0887151,1237650371014230158
0.02439476,229.52305,-2.4647133,1237655691406606492
0.02439668,206.19634,2.6249146,1237651736842141973
0.02440457,210.16735,-2.4724843,1237655498667262192
0.02440693,208.55601,-1.4682967,1237655499740348566
0.02440855,209.57514,-0.92399796,1237648720169926995
0.02440938,186.40439,-2.8662162,1237650761319579843
0.02441577,185.08284,-0.8491797,1237648720159244592
0.02442459,245.69115,1.2437151,1237648675606691936
0.02443011,197.42118,-1.0482723,1237648702972625038
0.0244364,180.97595,1.8912959,1237651735757389988
0.02444135,211.21558,-0.64161296,1237674601605103695
0.02444746,170.63384,-0.84113311,1237648720152887339
0.02445609,170.00024,-1.1199745,1237674648850595854
0.02445626,211.10573,-0.45677408,1237674601605038244
0.02445948,170.20414,0.45927032,1237674650998145070
0.02447074,216.89962,1.878594,1237651753489596562
0.02447098,210.36673,2.2754077,1237651754023583940
0.02447205,210.83777,-0.54914586,0
0.0244775,242.03277,1.0853526,1237648675605053923
0.02448106,208.77881,-1.4120327,1237655495981924560
0.0244853,210.89952,-2.1317851,1237655494909100195
0.02449388,170.20541,0.39019296,1237648721763303647
0.0244987,208.30882,0.44727438,1237648705124827240
0.02450694,145.31597,1.5236311,1237651753458270409
0.02450982,242.01217,0.88838749,1237651735784129245
0.02451421,210.17863,2.8425923,1237651754560389303
0.02452652,245.66356,1.2476219,1237648675606691884
0.02453839,208.99792,-1.2617429,1237655495981990086
0.02454258,209.71484,-2.2880458,1237655498667065541
0.02454603,169.98106,-0.87999127,1237648720152625168
0.02454863,211.50592,-0.3105403,1237648704052527246
0.02454983,210.51722,-1.2078526,1237648702978326816
0.0245504,212.488,-1.2398145,1237648702979178603
0.02456283,148.54452,2.287193,1237653665258209458
0.02457602,208.38939,2.5634982,1237651736843124932
0.02458739,242.16248,0.45621252,1237648705139704170
0.024591,140.43013,2.6908607,1237674460415459490
0.02459929,210.87545,-0.25099469,1237674601604907156
0.02460577,134.45493,1.3229514,1237651753453551846
0.0246454,249.30572,0.034726989,1237648704605913451
0.02465655,186.89488,-1.7793956,1237650371558703186
0.02465955,142.45574,2.1439153,1237653665255588099
0.02465981,209.69607,-2.7941858,1237655498130194638
0.02466421,208.15407,-1.9579337,1237671992953929874
0.02467012,208.23164,-1.9375955,1237655499203346564
0.02467262,210.83645,-0.54993497,1237651709969170619
0.02467375,211.50931,2.3563981,1237651754024108242
0.02467444,148.54726,2.2833405,1237653665258209466
0.02468226,212.48481,-1.2400456,1237648702979178595
0.02468382,235.86773,2.3290979,1237651737391989131
0.02468596,248.34694,0.99557834,1237648705679262457
0.02468802,249.46691,0.27329933,1237655550744592574
0.02469822,209.33264,0.41236534,1237648721780473988
0.02469823,183.87288,2.7611357,1237651736832377054
0.024702,211.5392,2.331131,1237651754024108078
0.02470415,212.92998,0.7200967,1237674604289720412
0.02470924,209.10103,-1.9323763,1237655499203674294
0.02471255,248.92007,0.3313809,1237655560403878129
0.02473078,211.21925,-0.61125633,1237674601605103640
0.02473719,210.05528,-0.96270462,1237648720170123340
0.02474233,210.3555,-0.62389695,0
0.02475893,147.86,1.9305378,1237653664721076300
0.02476315,210.2658,-1.9689773,1237655499204198637
0.02476666,212.48399,-1.2387889,0
0.0247677,210.79911,-0.97482068,1237648720170451083
0.02476901,186.27508,-2.7667251,1237650761319579912
0.02477735,170.00612,-0.9676444,1237648720152625356
0.0247803,214.39171,1.8125384,1237651753488482351
0.02478078,212.55104,1.8183336,1237651753487696018
0.02481083,213.0929,1.3652498,1237651735234609443
0.02481394,207.97578,2.2957676,1237674602140074191
